measurement_id,motor_id,timestamp,temperature,courant,vibration,acceleration,thdi,thdu,vitesse,cosphi,Alert_Status,alert_parameter,alert_code
4101,1,2025-04-14 08:15:00,32.7236,61.2134,0.811096,0.370038,0.0,0.0,1480.99,0.85,NORMAL,,
4121,1,2025-04-14 08:30:00,31.6976,54.5704,0.824735,0.326703,0.0,0.0,1492.07,0.85,NORMAL,,
4141,1,2025-04-14 08:45:00,37.9115,55.8917,0.88617,0.408729,0.0,0.0,1495.39,0.85,NORMAL,,
4161,1,2025-04-14 09:00:00,36.3338,49.8964,0.800553,0.318177,0.0,0.0,1503.5,0.85,NORMAL,,
4181,1,2025-04-14 09:15:00,30.7745,58.5176,0.734324,0.146211,0.0,0.0,1493.54,0.85,NORMAL,,
4201,1,2025-04-14 09:30:00,38.5263,63.3797,0.763514,0.13301,0.0,0.0,1492.13,0.85,NORMAL,,
4221,1,2025-04-14 09:45:00,31.3085,60.4551,0.720131,0.320267,0.0,0.0,1492.05,0.85,NORMAL,,
4241,1,2025-04-14 10:00:00,39.2449,58.7281,0.826231,0.34912,0.0,0.0,1499.23,0.85,NORMAL,,
4261,1,2025-04-14 10:15:00,29.8653,65.8015,0.889684,0.209321,0.0,0.0,1494.09,0.85,ALERT,courant,ALERT_1_COURANT
4281,1,2025-04-14 10:30:00,33.6317,57.3427,0.681008,0.184216,0.0,0.0,1502.37,0.85,NORMAL,,
4301,1,2025-04-14 10:45:00,31.2551,63.7907,0.647461,0.314869,0.0,0.0,1491.97,0.85,NORMAL,,
4321,1,2025-04-14 11:00:00,31.6082,61.4345,0.822123,0.263196,0.0,0.0,1495.03,0.85,NORMAL,,
4341,1,2025-04-14 11:15:00,45.5691,47.7826,0.484527,0.309827,0.0,0.0,1492.23,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
4361,1,2025-04-14 11:30:00,34.5467,56.5379,0.669855,0.247631,0.0,0.0,1489.24,0.85,NORMAL,,
4381,1,2025-04-14 11:45:00,39.0536,59.8858,1.29421,0.236556,0.0,0.0,1493.34,0.85,ALERT,vibration,ALERT_1_VIBRATION
4401,1,2025-04-14 12:00:00,33.3535,56.2909,0.347728,0.441169,0.0,0.0,1495.95,0.85,NORMAL,,
4421,1,2025-04-14 12:15:00,26.1134,53.1848,0.899469,0.341896,0.0,0.0,1489.23,0.85,NORMAL,,
4441,1,2025-04-14 12:30:00,30.4335,62.7619,0.661848,0.288135,0.0,0.0,1499.57,0.85,NORMAL,,
4461,1,2025-04-14 12:45:00,36.3142,45.2087,0.511497,0.419298,0.0,0.0,1504.44,0.85,NORMAL,,
4481,1,2025-04-14 13:00:00,27.8505,47.8491,0.521856,0.424211,0.0,0.0,1498.36,0.85,NORMAL,,
4501,1,2025-04-14 13:15:00,45.3603,55.0511,0.882994,0.451938,0.0,0.0,1495.6,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
4521,1,2025-04-14 13:30:00,47.1321,52.3958,0.833595,0.408201,0.0,0.0,1485.91,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
4541,1,2025-04-14 13:45:00,35.9305,54.3862,0.520696,0.203329,0.0,0.0,1485.21,0.85,NORMAL,,
4561,1,2025-04-14 14:00:00,40.8997,50.3711,0.900189,0.4736,0.0,0.0,1507.75,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
4581,1,2025-04-14 14:15:00,38.2003,46.8282,0.63876,0.390444,0.0,0.0,1482.85,0.85,NORMAL,,
4601,1,2025-04-14 14:30:00,37.1317,55.9894,0.851318,0.304822,0.0,0.0,1498.29,0.85,NORMAL,,
4621,1,2025-04-14 14:45:00,36.1341,56.8411,0.353827,0.191207,0.0,0.0,1495.62,0.85,NORMAL,,
4641,1,2025-04-14 15:00:00,34.0443,51.9248,0.9981,0.203394,0.0,0.0,1487.68,0.85,NORMAL,,
4661,1,2025-04-14 15:15:00,33.427,56.5245,0.713749,0.274084,0.0,0.0,1496.1,0.85,NORMAL,,
4681,1,2025-04-14 15:30:00,47.2155,59.1967,0.788094,0.339639,0.0,0.0,1489.96,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
4701,1,2025-04-14 15:45:00,39.9503,61.5592,0.555759,0.379334,0.0,0.0,1490.71,0.85,NORMAL,,
4721,1,2025-04-14 16:00:00,38.3876,47.1445,0.789278,0.171816,0.0,0.0,1497.53,0.85,NORMAL,,
4741,1,2025-04-14 16:15:00,34.51,51.3951,0.614709,0.325288,0.0,0.0,1499.68,0.85,NORMAL,,
4761,1,2025-04-14 16:30:00,35.3045,51.8798,0.38557,0.322938,0.0,0.0,1500.03,0.85,NORMAL,,
4781,1,2025-04-14 16:45:00,33.2093,50.0637,0.758809,0.458189,0.0,0.0,1497.96,0.85,NORMAL,,
4801,1,2025-04-15 07:00:00,38.3652,45.789,0.857071,0.369275,0.0,0.0,1492.63,0.85,NORMAL,,
4821,1,2025-04-15 07:15:00,33.9126,52.8867,0.642341,0.351531,0.0,0.0,1492.31,0.85,NORMAL,,
4841,1,2025-04-15 07:30:00,40.6729,50.9506,0.700786,0.260464,0.0,0.0,1500.93,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
4861,1,2025-04-15 07:45:00,32.7411,62.9495,0.661224,0.122068,0.0,0.0,1499.16,0.85,NORMAL,,
4881,1,2025-04-15 08:00:00,35.7446,59.807,0.912347,0.390903,0.0,0.0,1491.97,0.85,NORMAL,,
4901,1,2025-04-15 08:15:00,34.2412,54.949,0.72491,0.175415,0.0,0.0,1495.52,0.85,NORMAL,,
4921,1,2025-04-15 08:30:00,35.1361,51.2453,0.553028,0.293895,0.0,0.0,1498.48,0.85,NORMAL,,
4941,1,2025-04-15 08:45:00,46.8087,55.3492,0.696383,0.383793,0.0,0.0,1496.3,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
4961,1,2025-04-15 09:00:00,33.0286,59.7735,0.468013,0.168626,0.0,0.0,1496.32,0.85,NORMAL,,
4981,1,2025-04-15 09:15:00,38.0548,57.1888,0.946848,0.393599,0.0,0.0,1495.14,0.85,NORMAL,,
5001,1,2025-04-15 09:30:00,29.5794,55.2449,0.799105,0.288601,0.0,0.0,1496.85,0.85,NORMAL,,
5021,1,2025-04-15 09:45:00,35.2788,58.4386,0.393061,0.301287,0.0,0.0,1493.82,0.85,NORMAL,,
5041,1,2025-04-15 10:00:00,36.666,53.3126,1.0031,0.396533,0.0,0.0,1495.49,0.85,ALERT,vibration,ALERT_1_VIBRATION
5061,1,2025-04-15 10:15:00,29.7902,55.5014,0.634584,0.237349,0.0,0.0,1497.36,0.85,NORMAL,,
5081,1,2025-04-15 10:30:00,41.9487,56.4192,0.85305,0.459363,0.0,0.0,1498.26,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5101,1,2025-04-15 10:45:00,40.3648,51.0562,0.657904,0.361789,0.0,0.0,1496.24,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5121,1,2025-04-15 11:00:00,43.4644,52.4306,0.896902,0.409187,0.0,0.0,1506.71,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5141,1,2025-04-15 11:15:00,41.3192,55.7485,0.967063,0.179955,0.0,0.0,1490.62,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5161,1,2025-04-15 11:30:00,39.5507,47.8773,0.448947,0.198058,0.0,0.0,1488.02,0.85,NORMAL,,
5181,1,2025-04-15 11:45:00,42.2463,51.2809,0.858576,0.209957,0.0,0.0,1493.04,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5201,1,2025-04-15 12:00:00,48.6568,56.5802,0.584852,0.491755,0.0,0.0,1486.81,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5221,1,2025-04-15 12:15:00,33.5361,55.826,0.740097,0.00157022,0.0,0.0,1495.17,0.85,NORMAL,,
5241,1,2025-04-15 12:30:00,37.4478,57.7926,0.966936,0.339845,0.0,0.0,1491.89,0.85,NORMAL,,
5261,1,2025-04-15 12:45:00,45.4564,58.3501,0.426172,0.490128,0.0,0.0,1502.14,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5281,1,2025-04-15 13:00:00,32.2928,56.9516,0.853264,0.525384,0.0,0.0,1498.21,0.85,ALERT,acceleration,ALERT_1_ACCELERATION
5301,1,2025-04-15 13:15:00,38.2683,49.8303,1.25078,0.427843,0.0,0.0,1498.96,0.85,ALERT,vibration,ALERT_1_VIBRATION
5321,1,2025-04-15 13:30:00,42.4122,58.6131,0.833198,0.371966,0.0,0.0,1495.88,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5341,1,2025-04-15 13:45:00,32.7801,58.3255,0.755997,0.258291,0.0,0.0,1490.25,0.85,NORMAL,,
5361,1,2025-04-15 14:00:00,32.3584,57.0525,0.795318,0.130103,0.0,0.0,1490.0,0.85,NORMAL,,
5381,1,2025-04-15 14:15:00,31.3441,51.2956,0.534652,0.181102,0.0,0.0,1502.99,0.85,NORMAL,,
5401,1,2025-04-15 14:30:00,32.7038,60.2193,0.633698,0.388931,0.0,0.0,1496.65,0.85,NORMAL,,
5421,1,2025-04-15 14:45:00,46.8808,63.308,0.640889,0.184812,0.0,0.0,1489.06,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5441,1,2025-04-15 15:00:00,39.841,54.3627,0.709724,0.121569,0.0,0.0,1489.33,0.85,NORMAL,,
5461,1,2025-04-15 15:15:00,29.8504,53.0937,0.717672,0.305738,0.0,0.0,1495.89,0.85,NORMAL,,
5481,1,2025-04-15 15:30:00,36.4509,62.7469,0.951801,0.354942,0.0,0.0,1487.54,0.85,NORMAL,,
5501,1,2025-04-15 15:45:00,43.3,55.7868,0.674552,0.145229,0.0,0.0,1490.92,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5521,1,2025-04-15 16:00:00,39.9619,56.9293,0.493674,0.269427,0.0,0.0,1491.83,0.85,NORMAL,,
5541,1,2025-04-15 16:15:00,32.9397,57.2005,0.853414,0.222196,0.0,0.0,1497.2,0.85,NORMAL,,
5561,1,2025-04-15 16:30:00,39.4296,45.1094,0.510808,0.302398,0.0,0.0,1500.93,0.85,NORMAL,,
5581,1,2025-04-15 16:45:00,33.4186,52.433,0.900454,0.276575,0.0,0.0,1493.16,0.85,NORMAL,,
5601,1,2025-04-16 07:00:00,27.0087,60.1101,0.846859,0.147524,0.0,0.0,1496.11,0.85,NORMAL,,
5621,1,2025-04-16 07:15:00,34.2535,56.2325,0.649959,0.215618,0.0,0.0,1492.15,0.85,NORMAL,,
5641,1,2025-04-16 07:30:00,34.537,61.56,0.809326,0.175786,0.0,0.0,1494.49,0.85,NORMAL,,
5661,1,2025-04-16 07:45:00,44.639,60.2819,0.690568,0.0951993,0.0,0.0,1486.15,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5681,1,2025-04-16 08:00:00,35.1848,49.5238,0.571183,0.102925,0.0,0.0,1494.51,0.85,NORMAL,,
5701,1,2025-04-16 08:15:00,32.3894,58.7985,0.515154,0.593472,0.0,0.0,1495.7,0.85,ALERT,acceleration,ALERT_1_ACCELERATION
5721,1,2025-04-16 08:30:00,33.2359,66.7968,1.01619,0.248086,0.0,0.0,1500.51,0.85,ALERT,courant,ALERT_1_COURANT
5741,1,2025-04-16 08:45:00,31.5127,55.9876,0.775497,0.196915,0.0,0.0,1492.8,0.85,NORMAL,,
5761,1,2025-04-16 09:00:00,28.8367,55.2389,0.863412,0.251451,0.0,0.0,1508.85,0.85,NORMAL,,
5781,1,2025-04-16 09:15:00,32.6326,57.387,0.677531,0.393836,0.0,0.0,1497.36,0.85,NORMAL,,
5801,1,2025-04-16 09:30:00,38.274,51.1242,0.589274,0.239747,0.0,0.0,1493.79,0.85,NORMAL,,
5821,1,2025-04-16 09:45:00,36.6146,57.9004,0.612489,0.22591,0.0,0.0,1488.5,0.85,NORMAL,,
5841,1,2025-04-16 10:00:00,27.546,55.6732,0.94017,0.283135,0.0,0.0,1496.98,0.85,NORMAL,,
5861,1,2025-04-16 10:15:00,40.9991,62.8882,0.521822,0.393433,0.0,0.0,1486.36,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5881,1,2025-04-16 10:30:00,30.4217,51.4405,0.956611,0.365401,0.0,0.0,1480.89,0.85,NORMAL,,
5901,1,2025-04-16 10:45:00,32.7042,60.131,1.08315,0.361105,0.0,0.0,1499.95,0.85,ALERT,vibration,ALERT_1_VIBRATION
5921,1,2025-04-16 11:00:00,44.6333,54.0694,0.724991,0.301657,0.0,0.0,1508.57,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
5941,1,2025-04-16 11:15:00,29.728,49.2293,0.575127,0.324836,0.0,0.0,1498.7,0.85,NORMAL,,
5961,1,2025-04-16 11:30:00,37.0027,59.1934,0.622227,0.390669,0.0,0.0,1495.12,0.85,NORMAL,,
5981,1,2025-04-16 11:45:00,29.0663,53.3041,0.471088,0.303922,0.0,0.0,1492.77,0.85,NORMAL,,
6001,1,2025-04-16 12:00:00,33.6127,61.9024,1.05064,0.414103,0.0,0.0,1491.24,0.85,ALERT,vibration,ALERT_1_VIBRATION
6021,1,2025-04-16 12:15:00,35.3499,64.2338,1.13883,0.421103,0.0,0.0,1496.76,0.85,ALERT,courant,ALERT_1_COURANT
6041,1,2025-04-16 12:30:00,29.7107,57.0026,0.893504,0.40526,0.0,0.0,1509.64,0.85,NORMAL,,
6061,1,2025-04-16 12:45:00,32.7411,54.4434,0.961087,0.172895,0.0,0.0,1496.22,0.85,NORMAL,,
6081,1,2025-04-16 13:00:00,28.1965,50.2765,0.386735,0.26183,0.0,0.0,1497.45,0.85,NORMAL,,
6101,1,2025-04-16 13:15:00,46.3235,54.8747,0.402645,0.285761,0.0,0.0,1498.08,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
6121,1,2025-04-16 13:30:00,33.5694,53.478,0.292104,0.421364,0.0,0.0,1496.6,0.85,NORMAL,,
6141,1,2025-04-16 13:45:00,31.6676,57.43,0.24784,0.268979,0.0,0.0,1489.48,0.85,NORMAL,,
6161,1,2025-04-16 14:00:00,35.5191,54.1333,0.752859,0.369841,0.0,0.0,1487.27,0.85,NORMAL,,
6181,1,2025-04-16 14:15:00,30.5472,58.1552,0.587229,0.246247,0.0,0.0,1487.47,0.85,NORMAL,,
6201,1,2025-04-16 14:30:00,39.6735,59.2921,0.89408,0.0879108,0.0,0.0,1501.23,0.85,NORMAL,,
6221,1,2025-04-16 14:45:00,30.2973,62.4977,0.495385,0.226535,0.0,0.0,1499.9,0.85,NORMAL,,
6241,1,2025-04-16 15:00:00,30.453,57.686,0.808085,0.249099,0.0,0.0,1502.16,0.85,NORMAL,,
6261,1,2025-04-16 15:15:00,33.9948,55.2956,0.426723,0.16574,0.0,0.0,1492.13,0.85,NORMAL,,
6281,1,2025-04-16 15:30:00,35.7385,54.3626,0.843418,0.318442,0.0,0.0,1501.88,0.85,NORMAL,,
6301,1,2025-04-16 15:45:00,33.8937,48.1939,0.812137,0.461413,0.0,0.0,1495.76,0.85,NORMAL,,
6321,1,2025-04-16 16:00:00,27.5835,59.6925,0.64643,0.278886,0.0,0.0,1491.71,0.85,NORMAL,,
6341,1,2025-04-16 16:15:00,40.977,62.6517,0.449625,0.130483,0.0,0.0,1499.33,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
6361,1,2025-04-16 16:30:00,34.8043,55.2715,0.516546,0.254041,0.0,0.0,1485.42,0.85,NORMAL,,
6381,1,2025-04-16 16:45:00,38.0232,54.3983,0.609626,0.372323,0.0,0.0,1483.53,0.85,NORMAL,,
6401,1,2025-04-17 07:00:00,41.4167,65.1811,0.795225,0.28536,0.0,0.0,1491.98,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
6421,1,2025-04-17 07:15:00,32.9929,58.4998,1.03959,0.309041,0.0,0.0,1505.69,0.85,ALERT,vibration,ALERT_1_VIBRATION
6441,1,2025-04-17 07:30:00,38.2758,56.2578,0.808161,0.0553941,0.0,0.0,1491.44,0.85,NORMAL,,
6461,1,2025-04-17 07:45:00,29.0133,65.3506,0.703523,0.274914,0.0,0.0,1491.49,0.85,ALERT,courant,ALERT_1_COURANT
6481,1,2025-04-17 08:00:00,37.0834,52.9346,0.628295,0.3099,0.0,0.0,1493.44,0.85,NORMAL,,
6501,1,2025-04-17 08:15:00,35.5149,52.3687,0.787666,0.197357,0.0,0.0,1495.39,0.85,NORMAL,,
6521,1,2025-04-17 08:30:00,40.6323,56.3092,0.435112,0.317926,0.0,0.0,1502.57,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
6541,1,2025-04-17 08:45:00,31.2861,58.8519,0.840767,0.130018,0.0,0.0,1499.73,0.85,NORMAL,,
6561,1,2025-04-17 09:00:00,39.9227,46.4098,0.816037,0.427507,0.0,0.0,1494.97,0.85,NORMAL,,
6581,1,2025-04-17 09:15:00,37.2443,49.6492,0.722518,0.548224,0.0,0.0,1495.45,0.85,ALERT,acceleration,ALERT_1_ACCELERATION
6601,1,2025-04-17 09:30:00,28.8496,56.9986,0.775702,0.157885,0.0,0.0,1495.02,0.85,NORMAL,,
6621,1,2025-04-17 09:45:00,36.1015,61.3984,0.544664,0.493902,0.0,0.0,1502.75,0.85,NORMAL,,
6641,1,2025-04-17 10:00:00,44.1588,57.5206,0.798106,0.408048,0.0,0.0,1483.79,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
6661,1,2025-04-17 10:15:00,32.446,62.6111,0.922211,0.383514,0.0,0.0,1501.91,0.85,NORMAL,,
6681,1,2025-04-17 10:30:00,36.5624,55.5889,0.767196,0.300133,0.0,0.0,1493.57,0.85,NORMAL,,
6701,1,2025-04-17 10:45:00,27.567,54.633,0.637716,0.376377,0.0,0.0,1491.62,0.85,NORMAL,,
6721,1,2025-04-17 11:00:00,46.8641,59.8491,0.555299,0.160148,0.0,0.0,1494.31,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
6741,1,2025-04-17 11:15:00,34.2205,64.7943,0.753386,0.220152,0.0,0.0,1500.69,0.85,ALERT,courant,ALERT_1_COURANT
6761,1,2025-04-17 11:30:00,30.2587,54.4243,0.586987,0.367119,0.0,0.0,1501.72,0.85,NORMAL,,
6781,1,2025-04-17 11:45:00,34.1165,51.4127,0.425231,0.488732,0.0,0.0,1492.09,0.85,NORMAL,,
6801,1,2025-04-17 12:00:00,31.5892,61.2215,0.604368,0.308622,0.0,0.0,1489.97,0.85,NORMAL,,
6821,1,2025-04-17 12:15:00,34.6762,51.7607,0.630543,0.339821,0.0,0.0,1496.42,0.85,NORMAL,,
6841,1,2025-04-17 12:30:00,38.3081,58.496,0.640257,0.276674,0.0,0.0,1497.97,0.85,NORMAL,,
6861,1,2025-04-17 12:45:00,40.4382,58.0462,0.384965,0.376783,0.0,0.0,1498.89,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
6881,1,2025-04-17 13:00:00,29.0714,56.0155,1.00028,0.213568,0.0,0.0,1486.48,0.85,ALERT,vibration,ALERT_1_VIBRATION
6901,1,2025-04-17 13:15:00,39.0478,58.2477,0.623331,0.319178,0.0,0.0,1494.13,0.85,NORMAL,,
6921,1,2025-04-17 13:30:00,38.3996,67.4605,0.71765,0.177172,0.0,0.0,1489.09,0.85,ALERT,courant,ALERT_1_COURANT
6941,1,2025-04-17 13:45:00,34.783,66.8571,0.688337,0.340195,0.0,0.0,1501.05,0.85,ALERT,courant,ALERT_1_COURANT
6961,1,2025-04-17 14:00:00,36.8449,65.3587,0.727657,0.367491,0.0,0.0,1505.05,0.85,ALERT,courant,ALERT_1_COURANT
6981,1,2025-04-17 14:15:00,34.5519,52.1177,0.379447,0.331375,0.0,0.0,1488.26,0.85,NORMAL,,
7001,1,2025-04-17 14:30:00,37.0045,55.2039,0.848546,0.434142,0.0,0.0,1492.84,0.85,NORMAL,,
7021,1,2025-04-17 14:45:00,39.971,53.4862,1.0222,0.319507,0.0,0.0,1491.36,0.85,ALERT,vibration,ALERT_1_VIBRATION
7041,1,2025-04-17 15:00:00,27.4549,59.9142,0.793878,0.206689,0.0,0.0,1489.85,0.85,NORMAL,,
7061,1,2025-04-17 15:15:00,32.5318,61.0815,0.383144,0.380058,0.0,0.0,1491.34,0.85,NORMAL,,
7081,1,2025-04-17 15:30:00,44.5144,53.6025,0.427244,0.133899,0.0,0.0,1494.09,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7101,1,2025-04-17 15:45:00,31.7418,53.2317,0.669825,0.208417,0.0,0.0,1485.32,0.85,NORMAL,,
7121,1,2025-04-17 16:00:00,40.2436,57.2934,0.681118,0.327299,0.0,0.0,1487.81,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7141,1,2025-04-17 16:15:00,34.4999,57.0137,0.513723,0.285702,0.0,0.0,1492.13,0.85,NORMAL,,
7161,1,2025-04-17 16:30:00,36.8606,61.0784,0.569712,0.321603,0.0,0.0,1495.31,0.85,NORMAL,,
7181,1,2025-04-17 16:45:00,41.7779,55.6397,0.445425,0.252147,0.0,0.0,1489.64,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7201,1,2025-04-18 07:00:00,41.203,52.5137,0.779425,0.302395,0.0,0.0,1492.61,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7221,1,2025-04-18 07:15:00,30.2054,53.9232,0.326463,0.39556,0.0,0.0,1499.61,0.85,NORMAL,,
7241,1,2025-04-18 07:30:00,35.251,55.9129,0.425973,0.314893,0.0,0.0,1493.19,0.85,NORMAL,,
7261,1,2025-04-18 07:45:00,38.447,49.9444,0.815995,0.34999,0.0,0.0,1497.23,0.85,NORMAL,,
7281,1,2025-04-18 08:00:00,30.0531,60.7985,0.595411,0.30565,0.0,0.0,1493.52,0.85,NORMAL,,
7301,1,2025-04-18 08:15:00,39.5567,53.8751,0.563938,0.276944,0.0,0.0,1492.5,0.85,NORMAL,,
7321,1,2025-04-18 08:30:00,36.5536,66.4313,0.557306,0.115133,0.0,0.0,1492.51,0.85,ALERT,courant,ALERT_1_COURANT
7341,1,2025-04-18 08:45:00,38.3539,57.4593,0.44625,0.128407,0.0,0.0,1485.51,0.85,NORMAL,,
7361,1,2025-04-18 09:00:00,36.3913,57.2951,0.508121,0.0688132,0.0,0.0,1499.33,0.85,NORMAL,,
7381,1,2025-04-18 09:15:00,34.2673,57.3607,0.394721,0.263186,0.0,0.0,1498.59,0.85,NORMAL,,
7401,1,2025-04-18 09:30:00,31.5945,54.264,0.7124,0.335718,0.0,0.0,1494.08,0.85,NORMAL,,
7421,1,2025-04-18 09:45:00,43.0055,56.4232,0.591813,0.237107,0.0,0.0,1490.61,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7441,1,2025-04-18 10:00:00,28.3815,54.7932,0.429598,0.355679,0.0,0.0,1499.86,0.85,NORMAL,,
7461,1,2025-04-18 10:15:00,39.7825,45.2128,0.659377,0.186603,0.0,0.0,1495.59,0.85,NORMAL,,
7481,1,2025-04-18 10:30:00,46.0276,66.7875,0.6051,0.328228,0.0,0.0,1494.96,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7501,1,2025-04-18 10:45:00,37.2778,58.8622,1.27083,0.241466,0.0,0.0,1482.31,0.85,ALERT,vibration,ALERT_1_VIBRATION
7521,1,2025-04-18 11:00:00,38.1987,61.7151,0.594271,0.279426,0.0,0.0,1493.31,0.85,NORMAL,,
7541,1,2025-04-18 11:15:00,39.5047,61.583,0.892529,0.228455,0.0,0.0,1489.75,0.85,NORMAL,,
7561,1,2025-04-18 11:30:00,27.2519,61.7957,0.964749,0.366018,0.0,0.0,1500.65,0.85,NORMAL,,
7581,1,2025-04-18 11:45:00,30.3463,69.8939,0.810167,0.379778,0.0,0.0,1492.87,0.85,ALERT,courant,ALERT_1_COURANT
7601,1,2025-04-18 12:00:00,37.4576,55.4257,0.65132,0.344629,0.0,0.0,1495.48,0.85,NORMAL,,
7621,1,2025-04-18 12:15:00,34.5649,68.2033,0.977202,0.215501,0.0,0.0,1496.01,0.85,ALERT,courant,ALERT_1_COURANT
7641,1,2025-04-18 12:30:00,30.7381,61.6122,0.586516,0.206402,0.0,0.0,1499.86,0.85,NORMAL,,
7661,1,2025-04-18 12:45:00,34.5291,53.2508,0.646617,0.35756,0.0,0.0,1501.21,0.85,NORMAL,,
7681,1,2025-04-18 13:00:00,27.3735,58.6667,0.898902,0.17825,0.0,0.0,1499.42,0.85,NORMAL,,
7701,1,2025-04-18 13:15:00,24.3992,63.723,1.29284,0.440175,0.0,0.0,1496.26,0.85,ALERT,vibration,ALERT_1_VIBRATION
7721,1,2025-04-18 13:30:00,31.2865,62.9329,0.708426,0.490749,0.0,0.0,1499.34,0.85,NORMAL,,
7741,1,2025-04-18 13:45:00,38.9735,61.9943,0.571946,0.349207,0.0,0.0,1491.95,0.85,NORMAL,,
7761,1,2025-04-18 14:00:00,37.3513,63.5098,0.54431,0.255279,0.0,0.0,1496.68,0.85,NORMAL,,
7781,1,2025-04-18 14:15:00,41.5161,53.2729,0.483229,0.392267,0.0,0.0,1482.31,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7801,1,2025-04-18 14:30:00,31.6955,59.2492,1.13141,0.367254,0.0,0.0,1497.04,0.85,ALERT,vibration,ALERT_1_VIBRATION
7821,1,2025-04-18 14:45:00,27.4543,54.6015,0.924859,0.346264,0.0,0.0,1494.14,0.85,NORMAL,,
7841,1,2025-04-18 15:00:00,33.2548,55.5241,0.66347,0.308506,0.0,0.0,1493.38,0.85,NORMAL,,
7861,1,2025-04-18 15:15:00,30.5012,50.8883,0.575572,0.453107,0.0,0.0,1499.74,0.85,NORMAL,,
7881,1,2025-04-18 15:30:00,34.4445,50.3991,0.811791,0.190166,0.0,0.0,1484.43,0.85,NORMAL,,
7901,1,2025-04-18 15:45:00,36.5088,59.1223,0.71941,0.160556,0.0,0.0,1499.87,0.85,NORMAL,,
7921,1,2025-04-18 16:00:00,35.2474,56.6031,0.608546,0.330886,0.0,0.0,1493.14,0.85,NORMAL,,
7941,1,2025-04-18 16:15:00,41.3124,56.1381,0.419578,0.307345,0.0,0.0,1490.69,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
7961,1,2025-04-18 16:30:00,32.234,56.5981,0.552301,0.490357,0.0,0.0,1497.72,0.85,NORMAL,,
7981,1,2025-04-18 16:45:00,42.5851,65.1508,0.682651,0.258365,0.0,0.0,1502.26,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
8001,1,2025-04-19 07:00:00,33.3705,56.0147,0.340147,0.544685,0.0,0.0,1492.91,0.85,ALERT,acceleration,ALERT_1_ACCELERATION
8021,1,2025-04-19 07:15:00,43.6358,50.5877,0.720376,0.223365,0.0,0.0,1492.26,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
8041,1,2025-04-19 07:30:00,36.1258,61.4578,1.07592,0.263926,0.0,0.0,1490.37,0.85,ALERT,vibration,ALERT_1_VIBRATION
8061,1,2025-04-19 07:45:00,42.8157,70.8796,0.938204,0.231793,0.0,0.0,1493.87,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
8081,1,2025-04-19 08:00:00,43.2745,56.0753,0.905309,0.280056,0.0,0.0,1499.36,0.85,ALERT,temperature,ALERT_1_TEMPERATURE
8101,1,2025-04-19 08:15:00,35.1416,50.2544,1.21318,0.255242,0.0,0.0,1496.95,0.85,ALERT,vibration,ALERT_1_VIBRATION
8121,1,2025-04-19 08:30:00,27.211,54.5681,0.650662,0.400174,0.0,0.0,1500.55,0.85,NORMAL,,
8141,1,2025-04-19 08:45:00,37.8465,50.9717,0.55253,0.230457,0.0,0.0,1504.45,0.85,NORMAL,,
8161,1,2025-04-19 09:00:00,38.4932,60.1192,0.469343,0.240958,0.0,0.0,1483.52,0.85,NORMAL,,
