motor_id,timestamp,temperature,vibration,courant,score_if,score_rules,score_hybride,is_anomalie,di,niveau_risque,health_score,n_exceed,buffer_size
5,2026-02-25 01:43:39,41.84,0.7134,25.61,0.0873,0.0396,0.0539,0,0.0308,FAIBLE,76.4,2,20
18,2026-02-25 01:43:39,35.56,1.0078,25.2,0.0906,0.1966,0.1648,0,0.1101,FAIBLE,62.6,1,20
21,2026-02-25 01:43:39,91.29,2.3947,66.35,0.4175,0.2734,0.3166,1,0.1925,FAIBLE,35.9,3,20
1,2026-02-25 01:43:44,34.82,0.6816,55.12,0.0,0.0,0.0,0,0.001,FAIBLE,77.5,0,20
5,2026-02-25 01:43:44,42.18,0.677,25.45,0.0936,0.0417,0.0573,0,0.0316,FAIBLE,76.2,2,20
18,2026-02-25 01:43:44,35.1,1.0711,26.12,0.0858,0.2403,0.194,0,0.1124,FAIBLE,62.5,1,20
21,2026-02-25 01:43:44,90.54,2.4089,68.44,0.4145,0.2906,0.3278,1,0.1963,FAIBLE,35.9,3,20
1,2026-02-25 01:43:49,34.95,0.6916,58.13,0.0,0.0,0.0,0,0.001,FAIBLE,77.5,0,20
5,2026-02-25 01:43:49,41.71,0.6562,26.89,0.0954,0.0676,0.076,0,0.0329,FAIBLE,76.2,2,20
18,2026-02-25 01:43:49,34.82,1.0679,23.81,0.0864,0.2381,0.1926,0,0.1146,FAIBLE,62.5,1,20
21,2026-02-25 01:43:49,91.93,2.4653,72.53,0.449,0.3564,0.3842,1,0.2016,FAIBLE,35.9,3,20
1,2026-02-25 01:43:54,34.59,0.7238,55.8,0.0,0.0,0.0,0,0.0009,FAIBLE,77.9,0,20
5,2026-02-25 01:43:54,41.88,0.7141,25.0,0.0789,0.0329,0.0467,0,0.0332,FAIBLE,76.4,1,20
18,2026-02-25 01:43:54,34.95,1.0434,24.92,0.0882,0.2212,0.1813,0,0.1163,FAIBLE,62.4,1,20
21,2026-02-25 01:43:54,92.54,2.4639,66.9,0.4448,0.3091,0.3498,1,0.2056,FAIBLE,35.9,3,20
1,2026-02-25 01:43:59,35.29,0.6669,54.9,0.0,0.0,0.0,0,0.0009,FAIBLE,77.9,0,20
5,2026-02-25 01:43:59,41.85,0.7169,25.19,0.0342,0.0324,0.0329,0,0.0332,FAIBLE,76.3,1,20
18,2026-02-25 01:43:59,34.89,1.1024,25.09,0.0919,0.262,0.211,0,0.1188,FAIBLE,62.4,1,20
21,2026-02-25 01:43:59,92.79,2.4645,63.88,0.4421,0.2939,0.3383,1,0.209,FAIBLE,36.0,2,20
1,2026-02-25 01:44:04,34.94,0.7007,60.37,0.0,0.0,0.0,0,0.0009,FAIBLE,77.7,0,20
5,2026-02-25 01:44:04,42.92,0.6809,25.9,0.0849,0.0653,0.0712,0,0.0342,FAIBLE,76.2,2,20
18,2026-02-25 01:44:04,34.82,1.0939,23.48,0.0959,0.2561,0.208,0,0.121,FAIBLE,62.0,1,20
21,2026-02-25 01:44:04,92.96,2.5142,64.19,0.4082,0.3098,0.3393,1,0.2124,FAIBLE,36.0,2,20
1,2026-02-25 01:44:09,35.34,0.7051,53.39,0.0,0.0,0.0,0,0.0009,FAIBLE,77.7,0,20
5,2026-02-25 01:44:09,42.5,0.6748,25.49,0.1041,0.0483,0.065,0,0.035,FAIBLE,76.4,2,20
18,2026-02-25 01:44:09,34.42,1.0963,25.34,0.0996,0.2577,0.2103,0,0.1232,FAIBLE,61.7,1,20
21,2026-02-25 01:44:09,94.26,2.5702,66.49,0.4433,0.3508,0.3785,1,0.2166,FAIBLE,35.8,3,20
1,2026-02-25 01:44:14,35.32,0.6816,54.72,0.0,0.0,0.0,0,0.0008,FAIBLE,77.5,0,20
5,2026-02-25 01:44:14,42.28,0.6749,25.91,0.0636,0.0544,0.0571,0,0.0355,FAIBLE,76.3,2,20
18,2026-02-25 01:44:14,34.75,1.3712,25.05,0.1368,0.4477,0.3545,1,0.1291,FAIBLE,59.1,1,20
21,2026-02-25 01:44:14,93.88,2.5947,68.78,0.4412,0.3759,0.3955,1,0.221,FAIBLE,35.8,3,20
1,2026-02-25 01:44:19,35.05,0.6805,54.06,0.0,0.0,0.0,0,0.0008,FAIBLE,77.5,0,20
5,2026-02-25 01:44:19,42.87,0.7082,26.06,0.0747,0.0682,0.0702,0,0.0364,FAIBLE,76.4,2,20
18,2026-02-25 01:44:19,34.96,1.1566,25.39,0.1187,0.2994,0.2452,0,0.1319,FAIBLE,59.4,1,20
21,2026-02-25 01:44:19,93.81,2.6302,67.59,0.4193,0.3747,0.3881,1,0.2251,FAIBLE,35.9,3,20
1,2026-02-25 01:44:24,35.43,0.6872,54.73,0.0,0.0,0.0,0,0.0008,FAIBLE,77.4,0,20
5,2026-02-25 01:44:24,42.91,0.6752,25.6,0.0873,0.058,0.0668,0,0.0371,FAIBLE,76.3,2,20
18,2026-02-25 01:44:24,35.74,1.1146,25.08,0.1163,0.2704,0.2242,0,0.1341,FAIBLE,59.2,1,20
21,2026-02-25 01:44:24,94.35,2.6318,64.38,0.4169,0.3558,0.3741,1,0.2286,FAIBLE,35.9,2,20
1,2026-02-25 01:44:29,35.34,0.725,57.02,0.0,0.0,0.0,0,0.0008,FAIBLE,77.8,0,20
5,2026-02-25 01:44:29,43.26,0.6716,26.03,0.0954,0.0744,0.0807,0,0.0382,FAIBLE,76.2,2,20
18,2026-02-25 01:44:29,35.2,1.1044,25.43,0.1241,0.2633,0.2216,0,0.136,FAIBLE,58.7,1,20
21,2026-02-25 01:44:29,93.98,2.6433,68.8,0.3863,0.3911,0.3897,1,0.2324,FAIBLE,36.0,3,20
1,2026-02-25 01:44:34,35.56,0.6912,58.64,0.0318,0.0,0.0095,0,0.001,FAIBLE,77.5,0,20
5,2026-02-25 01:44:34,42.74,0.6823,24.99,0.054,0.0479,0.0498,0,0.0384,FAIBLE,76.2,1,20
18,2026-02-25 01:44:34,35.53,1.1093,25.33,0.1336,0.2667,0.2268,0,0.1381,FAIBLE,58.1,1,20
21,2026-02-25 01:44:34,95.59,2.6957,67.35,0.4385,0.4065,0.4161,1,0.2366,FAIBLE,36.0,3,20
1,2026-02-25 01:44:39,35.0,0.694,53.46,0.0,0.0,0.0,0,0.001,FAIBLE,77.5,0,20
5,2026-02-25 01:44:39,43.21,0.6783,25.46,0.0576,0.06,0.0593,0,0.0389,FAIBLE,76.1,2,20
18,2026-02-25 01:44:39,34.12,1.1027,25.16,0.1438,0.2622,0.2267,0,0.14,FAIBLE,57.6,1,20
21,2026-02-25 01:44:39,95.87,2.7294,67.04,0.4358,0.4158,0.4218,1,0.2408,FAIBLE,36.0,3,20
1,2026-02-25 01:44:44,35.44,0.7104,57.59,0.0,0.0,0.0,0,0.0009,FAIBLE,77.3,0,20
5,2026-02-25 01:44:44,43.55,0.6793,24.33,0.0813,0.0621,0.0679,0,0.0395,FAIBLE,76.0,1,20
18,2026-02-25 01:44:44,34.38,1.1562,24.47,0.1407,0.2991,0.2516,1,0.1424,FAIBLE,57.4,1,20
21,2026-02-25 01:44:44,97.23,2.7151,66.11,0.4568,0.4144,0.4271,1,0.2449,FAIBLE,36.1,3,20
1,2026-02-25 01:44:49,34.58,0.6961,61.85,0.0,0.0,0.0,0,0.0009,FAIBLE,77.3,0,20
5,2026-02-25 01:44:49,43.33,0.7019,25.76,0.0645,0.0692,0.0678,0,0.0401,FAIBLE,76.0,2,20
18,2026-02-25 01:44:49,35.63,1.1483,25.11,0.1865,0.2937,0.2615,1,0.145,FAIBLE,56.9,1,20
21,2026-02-25 01:44:49,97.13,2.7359,65.58,0.4526,0.4147,0.4261,1,0.2489,FAIBLE,36.1,3,20
1,2026-02-25 01:44:54,34.52,0.6943,59.78,0.0,0.0,0.0,0,0.0009,FAIBLE,77.9,0,20
5,2026-02-25 01:44:54,43.72,0.6804,25.92,0.0924,0.0798,0.0836,0,0.0411,FAIBLE,75.8,2,20
18,2026-02-25 01:44:54,35.01,1.1847,26.09,0.1419,0.3188,0.2657,1,0.1476,FAIBLE,56.8,1,20
21,2026-02-25 01:44:54,97.06,2.7471,62.75,0.4439,0.4121,0.4216,1,0.2525,FAIBLE,36.1,2,20
1,2026-02-25 01:44:59,34.88,0.7222,54.63,0.0,0.0,0.0,0,0.0009,FAIBLE,78.2,0,20
5,2026-02-25 01:44:59,43.79,0.7,25.07,0.1221,0.0663,0.0831,0,0.042,FAIBLE,75.6,1,20
18,2026-02-25 01:44:59,33.65,1.1906,25.36,0.1407,0.3229,0.2682,1,0.1501,FAIBLE,56.5,1,20
21,2026-02-25 01:44:59,98.19,2.8336,68.35,0.4556,0.4777,0.4711,1,0.2572,FAIBLE,36.0,3,20
1,2026-02-25 01:45:04,36.13,0.6696,54.97,0.0,0.0,0.0,0,0.0009,FAIBLE,78.2,0,20
5,2026-02-25 01:45:04,43.73,0.7167,25.09,0.0639,0.0653,0.0649,0,0.0424,FAIBLE,75.6,1,20
18,2026-02-25 01:45:04,35.73,1.4552,25.87,0.1983,0.5,0.4095,1,0.1556,FAIBLE,55.1,1,20
21,2026-02-25 01:45:04,97.3,2.8103,68.13,0.3806,0.4615,0.4372,1,0.2609,FAIBLE,36.0,3,20
1,2026-02-25 01:45:09,35.82,0.6942,60.72,0.0,0.0,0.0,0,0.0008,FAIBLE,78.0,0,20
5,2026-02-25 01:45:09,44.13,0.6859,27.13,0.0963,0.1157,0.1099,0,0.0438,FAIBLE,75.6,2,20
18,2026-02-25 01:45:09,34.97,1.2151,24.5,0.1546,0.3399,0.2843,1,0.1582,FAIBLE,55.2,1,20
21,2026-02-25 01:45:09,97.97,2.8647,72.0,0.4214,0.5187,0.4895,1,0.2655,FAIBLE,35.9,3,20
1,2026-02-25 01:45:14,35.22,0.6756,58.64,0.0,0.0,0.0,0,0.0008,FAIBLE,77.9,0,20
5,2026-02-25 01:45:14,44.77,0.7126,27.15,0.0879,0.1273,0.1155,0,0.0453,FAIBLE,75.5,2,20
18,2026-02-25 01:45:14,35.39,1.1816,25.49,0.1579,0.3167,0.2691,1,0.1603,FAIBLE,54.8,1,20
21,2026-02-25 01:45:14,99.75,2.8697,68.02,0.4538,0.4982,0.4849,1,0.2699,FAIBLE,36.0,3,20
1,2026-02-25 01:45:19,34.82,0.6619,54.45,0.0,0.0,0.0,0,0.0008,FAIBLE,78.0,0,20
5,2026-02-25 01:45:19,43.35,0.6827,26.43,0.0351,0.0854,0.0703,0,0.0458,FAIBLE,75.2,2,20
18,2026-02-25 01:45:19,34.66,1.1966,23.92,0.1685,0.3271,0.2795,1,0.1626,FAIBLE,54.1,1,20
21,2026-02-25 01:45:19,99.48,2.9479,65.22,0.4682,0.493,0.4856,1,0.2742,FAIBLE,35.8,3,20
1,2026-02-25 01:45:24,35.18,0.7062,57.68,0.0,0.0,0.0,0,0.0008,FAIBLE,78.1,0,20
5,2026-02-25 01:45:24,44.76,0.6719,25.59,0.0915,0.0902,0.0906,0,0.0467,FAIBLE,75.2,2,20
18,2026-02-25 01:45:24,35.19,1.2166,25.35,0.165,0.3409,0.2881,1,0.165,FAIBLE,54.0,1,20
21,2026-02-25 01:45:24,99.41,2.9391,70.87,0.4244,0.542,0.5067,1,0.2787,FAIBLE,35.8,3,20
1,2026-02-25 01:45:29,36.35,0.6958,56.4,0.0528,0.0,0.0158,0,0.0011,FAIBLE,78.0,0,20
5,2026-02-25 01:45:29,45.43,0.6923,26.16,0.1065,0.1154,0.1127,0,0.048,FAIBLE,75.3,2,20
18,2026-02-25 01:45:29,35.87,1.213,22.95,0.1666,0.3384,0.2869,1,0.1673,FAIBLE,53.7,1,20
21,2026-02-25 01:45:29,99.69,2.9402,67.91,0.4145,0.5173,0.4865,1,0.2827,FAIBLE,35.9,3,20
1,2026-02-25 01:45:34,34.89,0.7179,56.68,0.0,0.0,0.0,0,0.0011,FAIBLE,78.0,0,20
5,2026-02-25 01:45:34,44.77,0.7239,25.56,0.0876,0.0896,0.089,0,0.0487,FAIBLE,75.0,2,20
18,2026-02-25 01:45:34,34.97,1.2372,25.79,0.1718,0.3551,0.3001,1,0.1698,FAIBLE,53.1,1,20
21,2026-02-25 01:45:34,100.6,2.9932,67.33,0.4343,0.535,0.5048,1,0.2869,FAIBLE,35.8,3,20
1,2026-02-25 01:45:39,34.52,0.7011,59.46,0.0,0.0,0.0,0,0.0011,FAIBLE,77.7,0,20
5,2026-02-25 01:45:39,46.02,0.6564,28.11,0.093,0.172,0.1483,0,0.0506,FAIBLE,74.5,2,20
18,2026-02-25 01:45:39,35.36,1.2093,25.49,0.1743,0.3358,0.2874,1,0.1719,FAIBLE,52.8,1,20
21,2026-02-25 01:45:39,100.86,3.0202,66.17,0.437,0.5344,0.5052,1,0.2909,FAIBLE,36.0,3,20
1,2026-02-25 01:45:44,34.79,0.7099,57.31,0.0,0.0,0.0,0,0.001,FAIBLE,77.8,0,20
5,2026-02-25 01:45:44,45.54,0.6964,28.06,0.0912,0.1624,0.141,0,0.0523,FAIBLE,74.5,2,20
18,2026-02-25 01:45:44,35.22,1.2399,24.77,0.175,0.357,0.3024,1,0.1743,FAIBLE,52.5,1,20
21,2026-02-25 01:45:44,101.31,3.0068,69.19,0.4115,0.5621,0.5169,1,0.295,FAIBLE,36.2,3,20
1,2026-02-25 01:45:49,34.87,0.7091,55.62,0.0,0.0,0.0,0,0.001,FAIBLE,77.9,0,20
5,2026-02-25 01:45:49,45.24,0.6562,27.74,0.0888,0.1496,0.1313,0,0.0538,FAIBLE,74.5,2,20
18,2026-02-25 01:45:49,35.41,1.2589,26.02,0.1742,0.3701,0.3114,1,0.1767,FAIBLE,52.2,1,20
21,2026-02-25 01:45:49,102.3,3.029,69.27,0.4526,0.5776,0.5401,1,0.2994,FAIBLE,36.2,3,20
1,2026-02-25 01:45:54,34.71,0.7082,56.69,0.0,0.0,0.0,0,0.001,FAIBLE,77.7,0,20
5,2026-02-25 01:45:54,46.02,0.6899,26.53,0.0945,0.1345,0.1225,0,0.055,FAIBLE,74.4,2,20
18,2026-02-25 01:45:54,35.32,1.4639,25.95,0.1774,0.5,0.4032,1,0.1808,FAIBLE,51.9,1,20
21,2026-02-25 01:45:54,101.58,3.0572,69.75,0.4331,0.5843,0.5389,1,0.3037,MODÉRÉ,36.2,3,20
1,2026-02-25 01:45:59,35.28,0.6917,57.48,0.0,0.0,0.0,0,0.001,FAIBLE,77.4,0,20
5,2026-02-25 01:45:59,45.86,0.6744,25.14,0.0885,0.1025,0.0983,0,0.0558,FAIBLE,74.1,1,20
18,2026-02-25 01:45:59,34.86,1.2649,24.08,0.1762,0.3743,0.3148,1,0.1831,FAIBLE,52.0,1,20
21,2026-02-25 01:45:59,102.72,3.0992,66.95,0.4511,0.5802,0.5415,1,0.3078,MODÉRÉ,36.1,3,20
1,2026-02-25 01:46:04,35.69,0.7171,57.31,0.0,0.0,0.0,0,0.001,FAIBLE,77.3,0,20
5,2026-02-25 01:46:04,45.71,0.6896,26.2,0.0735,0.1213,0.1069,0,0.0567,FAIBLE,74.0,2,20
18,2026-02-25 01:46:04,34.93,1.2653,24.88,0.1798,0.3746,0.3161,1,0.1853,FAIBLE,51.7,1,20
21,2026-02-25 01:46:04,101.36,3.165,69.46,0.4214,0.6113,0.5543,1,0.3121,MODÉRÉ,35.9,3,20
1,2026-02-25 01:46:09,35.51,0.6587,57.47,0.0,0.0,0.0,0,0.0009,FAIBLE,77.6,0,20
5,2026-02-25 01:46:09,46.66,0.6862,25.79,0.1176,0.1282,0.125,0,0.0579,FAIBLE,73.8,2,20
18,2026-02-25 01:46:09,34.11,1.2538,25.43,0.1833,0.3666,0.3116,1,0.1874,FAIBLE,51.5,1,20
21,2026-02-25 01:46:09,103.33,3.1472,70.94,0.4322,0.6361,0.575,1,0.3166,MODÉRÉ,36.0,3,20
1,2026-02-25 01:46:15,34.77,0.7141,59.32,0.0,0.0,0.0,0,0.0009,FAIBLE,77.6,0,20
5,2026-02-25 01:46:15,46.97,0.7006,27.34,0.1128,0.1704,0.1531,0,0.0595,FAIBLE,73.8,2,20
18,2026-02-25 01:46:15,34.77,1.2698,25.2,0.1885,0.3777,0.3209,1,0.1896,FAIBLE,51.4,1,20
21,2026-02-25 01:46:15,103.01,3.1733,71.75,0.4142,0.6486,0.5783,1,0.321,MODÉRÉ,36.0,3,20
1,2026-02-25 01:46:20,34.55,0.6863,59.05,0.0,0.0,0.0,0,0.0009,FAIBLE,77.8,0,20
5,2026-02-25 01:46:20,46.33,0.6737,27.5,0.0834,0.1629,0.1391,0,0.0608,FAIBLE,73.8,2,20
18,2026-02-25 01:46:20,35.75,1.2987,25.28,0.2364,0.3976,0.3493,1,0.1923,FAIBLE,51.3,1,20
21,2026-02-25 01:46:20,103.37,3.2142,68.0,0.3842,0.6289,0.5555,1,0.3248,MODÉRÉ,35.9,3,20
1,2026-02-25 01:46:25,35.45,0.697,57.03,0.0,0.0,0.0,0,0.0009,FAIBLE,77.8,0,20
5,2026-02-25 01:46:25,46.93,0.6443,26.07,0.108,0.1395,0.1301,0,0.062,FAIBLE,73.7,2,20
18,2026-02-25 01:46:25,35.6,1.3125,25.02,0.1957,0.4072,0.3437,1,0.1947,FAIBLE,51.6,1,20
21,2026-02-25 01:46:25,105.27,3.2313,69.52,0.4442,0.6638,0.5979,1,0.3293,MODÉRÉ,35.9,3,20
1,2026-02-25 01:46:30,34.47,0.6847,61.44,0.0,0.0,0.0,0,0.0009,FAIBLE,77.9,0,20
5,2026-02-25 01:46:30,45.55,0.6826,25.51,0.0549,0.1021,0.0879,0,0.0624,FAIBLE,73.6,2,20
18,2026-02-25 01:46:30,35.05,1.2871,24.26,0.199,0.3896,0.3324,1,0.1969,FAIBLE,51.4,1,20
21,2026-02-25 01:46:30,105.48,3.2661,68.9,0.4526,0.67,0.6048,1,0.3337,MODÉRÉ,35.9,3,20
1,2026-02-25 01:46:35,35.65,0.7019,58.74,0.0,0.0,0.0,0,0.0009,FAIBLE,77.9,0,20
5,2026-02-25 01:46:35,45.93,0.7018,27.1,0.0642,0.1465,0.1218,0,0.0633,FAIBLE,73.6,2,20
18,2026-02-25 01:46:35,34.85,1.3232,26.17,0.236,0.4146,0.361,1,0.1995,FAIBLE,51.8,1,20
21,2026-02-25 01:46:35,105.79,3.2736,65.74,0.428,0.6456,0.5803,1,0.3376,MODÉRÉ,36.0,3,20
1,2026-02-25 01:46:40,36.38,0.6766,56.15,0.0,0.0,0.0,0,0.0008,FAIBLE,78.1,0,20
5,2026-02-25 01:46:40,46.47,0.7166,28.22,0.0822,0.1825,0.1524,0,0.0647,FAIBLE,73.7,2,20
18,2026-02-25 01:46:40,34.62,1.3252,26.74,0.2,0.416,0.3512,1,0.2019,FAIBLE,52.1,1,20
21,2026-02-25 01:46:40,106.17,3.2927,72.95,0.4661,0.7209,0.6445,1,0.3425,MODÉRÉ,36.0,3,20
1,2026-02-25 01:46:45,34.87,0.7101,59.13,0.0,0.0,0.0,0,0.0008,FAIBLE,77.7,0,20
5,2026-02-25 01:46:45,46.9,0.6865,26.9,0.0831,0.1587,0.136,0,0.0659,FAIBLE,73.4,2,20
18,2026-02-25 01:46:45,35.06,1.616,24.14,0.2748,0.5,0.4324,1,0.2055,FAIBLE,48.7,1,20
21,2026-02-25 01:46:45,106.57,3.3633,68.55,0.458,0.7043,0.6304,1,0.347,MODÉRÉ,36.0,3,20
1,2026-02-25 01:46:50,34.73,0.7077,58.46,0.0,0.0,0.0,0,0.0008,FAIBLE,77.7,0,20
5,2026-02-25 01:46:50,47.44,0.6546,28.1,0.0801,0.1966,0.1617,0,0.0674,FAIBLE,73.8,2,20
18,2026-02-25 01:46:50,34.86,1.3517,25.38,0.2589,0.4343,0.3817,1,0.2082,FAIBLE,49.2,1,20
21,2026-02-25 01:46:50,106.87,3.3363,66.69,0.4136,0.6817,0.6013,1,0.3509,MODÉRÉ,36.1,3,20
1,2026-02-25 01:46:55,34.68,0.6701,57.96,0.0,0.0,0.0,0,0.0008,FAIBLE,77.8,0,20
5,2026-02-25 01:46:55,47.3,0.6931,26.44,0.1185,0.1548,0.1439,0,0.0685,FAIBLE,73.5,2,20
18,2026-02-25 01:46:55,34.97,1.3458,24.26,0.2581,0.4302,0.3786,1,0.2107,FAIBLE,49.3,1,20
21,2026-02-25 01:46:55,106.03,3.3631,69.52,0.3965,0.7087,0.615,1,0.3548,MODÉRÉ,36.2,3,20
1,2026-02-25 01:47:00,34.64,0.7147,56.07,0.0,0.0,0.0,0,0.0008,FAIBLE,77.2,0,20
5,2026-02-25 01:47:00,47.28,0.6845,26.82,0.0756,0.1634,0.1371,0,0.0696,FAIBLE,73.4,2,20
18,2026-02-25 01:47:00,35.76,1.3388,25.08,0.2606,0.4254,0.3759,1,0.2132,FAIBLE,49.2,1,20
21,2026-02-25 01:47:00,107.28,3.4064,70.12,0.4361,0.7373,0.6469,1,0.3592,MODÉRÉ,36.1,3,20
1,2026-02-25 01:47:05,36.05,0.7099,56.02,0.0,0.0,0.0,0,0.0008,FAIBLE,77.2,0,20
5,2026-02-25 01:47:05,47.72,0.6594,27.23,0.0687,0.1809,0.1472,0,0.0707,FAIBLE,73.6,2,20
18,2026-02-25 01:47:05,35.49,1.3536,24.92,0.2574,0.4356,0.3821,1,0.2157,FAIBLE,49.3,1,20
21,2026-02-25 01:47:05,107.42,3.4567,67.35,0.4319,0.7169,0.6314,1,0.3632,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:10,35.32,0.7097,56.5,0.0,0.0,0.0,0,0.0008,FAIBLE,77.1,0,20
5,2026-02-25 01:47:10,47.38,0.7103,29.16,0.0783,0.2207,0.178,0,0.0723,FAIBLE,73.7,2,20
18,2026-02-25 01:47:10,36.0,1.3763,25.45,0.283,0.4513,0.4008,1,0.2184,FAIBLE,49.5,1,20
21,2026-02-25 01:47:10,108.18,3.4672,71.02,0.4274,0.7571,0.6582,1,0.3675,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:15,35.47,0.7119,55.96,0.0,0.0,0.0,0,0.0008,FAIBLE,77.0,0,20
5,2026-02-25 01:47:15,47.52,0.6828,27.84,0.045,0.1918,0.1478,0,0.0734,FAIBLE,73.7,2,20
18,2026-02-25 01:47:15,35.48,1.4016,24.15,0.2357,0.4688,0.3988,1,0.221,FAIBLE,50.1,1,20
21,2026-02-25 01:47:15,108.91,3.4889,73.69,0.4415,0.7878,0.6839,1,0.3721,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:20,34.59,0.693,57.68,0.0,0.0,0.0,0,0.0007,FAIBLE,77.2,0,20
5,2026-02-25 01:47:20,47.88,0.6973,27.97,0.0702,0.2012,0.1619,0,0.0747,FAIBLE,73.3,2,20
18,2026-02-25 01:47:20,35.17,1.3955,24.27,0.2361,0.4645,0.396,1,0.2234,FAIBLE,50.1,1,20
21,2026-02-25 01:47:20,109.28,3.4674,71.54,0.4391,0.771,0.6715,1,0.3764,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:25,35.67,0.6797,59.14,0.0,0.0,0.0,0,0.0007,FAIBLE,77.7,0,20
5,2026-02-25 01:47:25,48.32,0.6793,27.38,0.0924,0.1949,0.1642,0,0.076,FAIBLE,73.2,2,20
18,2026-02-25 01:47:25,35.41,1.3958,25.34,0.2336,0.4647,0.3954,1,0.2258,FAIBLE,50.2,1,20
21,2026-02-25 01:47:25,108.91,3.5165,73.1,0.3983,0.7824,0.6671,1,0.3805,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:30,34.71,0.6796,59.04,0.0,0.0,0.0,0,0.0007,FAIBLE,78.1,0,20
5,2026-02-25 01:47:30,47.67,0.6856,28.13,0.0495,0.2013,0.1558,0,0.0771,FAIBLE,72.6,2,20
18,2026-02-25 01:47:30,35.9,1.4007,25.82,0.2294,0.4681,0.3965,1,0.2282,FAIBLE,50.3,1,20
21,2026-02-25 01:47:30,109.6,3.5489,74.66,0.4406,0.8025,0.6939,1,0.3848,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:35,35.03,0.6885,60.85,0.0,0.0,0.0,0,0.0007,FAIBLE,78.2,0,20
5,2026-02-25 01:47:35,48.63,0.699,27.0,0.0831,0.1913,0.1589,0,0.0782,FAIBLE,72.7,2,20
18,2026-02-25 01:47:35,35.22,1.636,26.01,0.2065,0.5,0.412,1,0.2307,FAIBLE,51.1,1,20
21,2026-02-25 01:47:35,109.64,3.5929,68.74,0.4076,0.7482,0.646,1,0.3884,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:40,35.22,0.6921,55.33,0.0,0.0,0.0,0,0.0007,FAIBLE,78.1,0,20
5,2026-02-25 01:47:40,48.97,0.6586,28.47,0.0978,0.2322,0.1918,0,0.0798,FAIBLE,73.0,2,20
18,2026-02-25 01:47:40,35.03,1.4529,24.43,0.2,0.5,0.41,1,0.2331,FAIBLE,51.6,1,20
21,2026-02-25 01:47:40,110.34,3.6203,70.07,0.4694,0.7663,0.6772,1,0.3923,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:45,36.05,0.7169,56.97,0.0,0.0,0.0,0,0.0007,FAIBLE,78.1,0,20
5,2026-02-25 01:47:45,48.26,0.696,29.33,0.048,0.2401,0.1825,0,0.0812,FAIBLE,73.0,2,20
18,2026-02-25 01:47:45,35.07,1.4177,24.55,0.2,0.4799,0.3959,1,0.2353,FAIBLE,51.6,1,20
21,2026-02-25 01:47:45,111.23,3.6222,70.14,0.437,0.7744,0.6732,1,0.3961,MODÉRÉ,36.0,3,20
1,2026-02-25 01:47:50,35.0,0.7128,57.14,0.0,0.0,0.0,0,0.0007,FAIBLE,78.5,0,20
5,2026-02-25 01:47:50,48.96,0.6792,28.17,0.0597,0.2249,0.1753,0,0.0825,FAIBLE,73.0,2,20
18,2026-02-25 01:47:50,35.12,1.4433,25.83,0.2,0.4976,0.4083,1,0.2376,FAIBLE,51.7,1,20
21,2026-02-25 01:47:50,111.47,3.6481,68.18,0.4538,0.7583,0.6669,1,0.3997,MODÉRÉ,36.1,3,20
1,2026-02-25 01:47:55,35.47,0.6885,56.13,0.0,0.0,0.0,0,0.0007,FAIBLE,78.6,0,20
5,2026-02-25 01:47:55,49.66,0.6847,26.21,0.0999,0.1906,0.1634,0,0.0836,FAIBLE,72.8,2,20
18,2026-02-25 01:47:55,34.27,1.455,24.94,0.2,0.5,0.41,1,0.2398,FAIBLE,51.8,1,20
21,2026-02-25 01:47:55,111.87,3.6882,72.41,0.455,0.8006,0.697,1,0.4036,MODÉRÉ,36.1,3,20
1,2026-02-25 01:48:00,36.51,0.6858,56.04,0.0318,0.0,0.0095,0,0.0008,FAIBLE,78.5,0,20
5,2026-02-25 01:48:00,49.26,0.7266,27.15,0.0699,0.2059,0.1651,0,0.0846,FAIBLE,72.6,2,20
18,2026-02-25 01:48:00,34.88,1.4792,24.56,0.2,0.5,0.41,1,0.242,FAIBLE,52.2,1,20
21,2026-02-25 01:48:00,112.1,3.7246,73.45,0.4049,0.8122,0.69,1,0.4073,MODÉRÉ,36.0,3,20
1,2026-02-25 01:48:05,34.41,0.7073,56.72,0.0,0.0,0.0,0,0.0008,FAIBLE,78.6,0,20
5,2026-02-25 01:48:05,50.0,0.7178,28.42,0.1335,0.249,0.2143,0,0.0863,FAIBLE,72.6,2,20
18,2026-02-25 01:48:05,34.63,1.4627,24.41,0.2,0.5,0.41,1,0.2442,FAIBLE,52.4,1,20
21,2026-02-25 01:48:05,111.4,3.7366,69.66,0.3776,0.7713,0.6532,1,0.4104,MODÉRÉ,36.0,3,20
1,2026-02-25 01:48:10,35.84,0.6978,55.57,0.0,0.0,0.0,0,0.0008,FAIBLE,78.4,0,20
5,2026-02-25 01:48:10,50.43,0.6877,27.2,0.135,0.2276,0.1998,0,0.0878,FAIBLE,72.5,2,20
