measurement_id,motor_id,timestamp,temperature,courant,vibration,acceleration,thdi,thdu,vitesse,cosphi,Alert_Status,alert_parameter,alert_code,vib_mean,vib_std,vib_max,vib_energy,vib_energy_mean,vib_kurt,crest_factor,temp_mean,temp_std,temp_trend,courant_mean,courant_std,envelope,envelope_mean,fft_max_amp,fft_dominant_freq,vib_rms,vib_skewness,peak2peak,spectral_entropy,shape_factor,impulse_factor,health_score
1101,1,2025-04-09 10:45:00,27.5972,58.471,0.722902,0.381521,0.0,0.0,1500.54,0.85,NORMAL,,,0.6910127,0.20164806895159024,0.998131,0.522587301604,0.5161273980876,-1.2523370814404535,1.3893417503474217,34.891715000000005,5.1473176648031655,-0.08380127819548876,57.458335,5.485053636476698,0.7246574689466995,0.71992682110644,1.1895982310040645,5.0,0.7184200707716899,-0.06917403088650378,0.637601,2.051860799799478,1.0396626136278353,1.4444466773990599,52.76513924574793
1121,1,2025-04-09 11:00:00,26.6086,56.5286,0.648319,0.211824,0.0,0.0,1492.02,0.85,NORMAL,,,0.67731275,0.19427920333724683,0.998131,0.42031752576099995,0.49460974971945004,-1.100337964514882,1.4192411902147999,34.51682,5.470423874618856,-0.21452962406015133,57.44254000000001,5.487368646685906,0.6485655332750403,0.7060726986011039,1.2911665985948755,4.0,0.7032849704916564,0.0483740797959705,0.637601,2.0153228976600333,1.0383459774724608,1.473663383018165,59.1032233493356
1141,1,2025-04-09 11:15:00,37.8382,57.896,0.689181,0.378291,0.0,0.0,1496.18,0.85,NORMAL,,,0.69082815,0.18451076111429476,0.998131,0.4749704507610001,0.5095855427510501,-0.9058025215982668,1.3982312182476657,34.889995,5.427388755627379,-0.23248323308270807,57.586545,5.458047530744704,0.7035192019579889,0.7174886433392017,1.2414285045748568,3.0,0.7138526057604959,-0.021009931187040688,0.637601,2.067696736766007,1.033328773193691,1.4448325514169733,58.44950078980482
1161,1,2025-04-09 11:30:00,41.3014,54.3137,1.04886,0.371402,0.0,0.0,1491.55,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.70459465,0.20057772841004612,1.04886,1.1001072995999999,0.53467347468605,-0.9905712342918989,1.4344096656557703,35.270195,5.602946667553365,-0.15972218045112796,56.85713500000001,4.801583350507242,1.0491224118906595,0.7281570111192006,1.4998031556208966,3.0,0.7312136997390366,0.07537459486688719,0.6883299999999999,1.9159466662740448,1.037779237610245,1.4886005712808057,48.41004120139168
1181,1,2025-04-09 11:45:00,46.7605,60.083,0.633994,0.378022,0.0,0.0,1494.99,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.6914524,0.19587445825280947,1.04886,0.4019483920359999,0.5145548846918,-0.8049495073503525,1.4621827967387355,35.92002,6.146373559956009,-0.019356992481203268,57.223760000000006,4.7511900278162935,0.8009127002880524,0.7202960390442537,1.295434626416741,3.0,0.7173248111502906,0.23419622729573422,0.6883299999999999,1.9952026014117579,1.0374174854449463,1.5168940023682123,48.87781768450627
1201,1,2025-04-09 12:00:00,37.6712,50.6929,0.289437,0.40809,0.0,0.0,1501.02,0.85,NORMAL,,,0.6822788,0.21040578963607198,1.04886,0.083773776969,0.5075614274261999,-0.6882358432623419,1.4722217093487642,35.7126,6.005179242340029,0.0988111278195486,56.994475,4.95622617266456,0.3663331832204843,0.7144326472261208,1.328734141140126,3.0,0.7124334547353879,0.007091466087530787,0.759423,2.038187839046365,1.0441969671213454,1.5372894459899833,52.157475239169116
1221,1,2025-04-09 12:15:00,46.7156,53.1969,0.945407,0.167443,0.0,0.0,1492.93,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.6973746999999999,0.2181640386028005,1.04886,0.893794395649,0.5315472425526,-0.8812465174443362,1.438621636932089,36.333884999999995,6.4746607698396055,0.2335331578947359,56.892615,5.0148963685860775,0.9698399825736372,0.7302137817759772,1.3854320268016345,6.0,0.7290728650502637,-0.11193019937563138,0.759423,2.031582684522312,1.0454535617721867,1.5040121164360967,43.5665337412075
1241,1,2025-04-09 12:30:00,35.6999,61.4837,0.803897,0.350326,0.0,0.0,1498.25,0.85,NORMAL,,,0.71954305,0.20421471423543539,1.04886,0.6462503866089999,0.55736066783805,-0.6219717003468168,1.4049127816644582,36.581374999999994,6.3432586082744065,0.13631120300751814,57.13249499999999,5.118177568902404,0.808836009629566,0.7523623193485274,1.614525015881102,6.0,0.7465659166061963,-0.22197671320621887,0.759423,1.8467410784846614,1.0375555924953215,1.457675115536624,43.62645779130572
1261,1,2025-04-09 12:45:00,31.0343,59.1715,0.722718,0.476866,0.0,0.0,1499.68,0.85,NORMAL,,,0.7322907,0.19543974477682777,1.04886,0.522321307524,0.572536528453,-0.25404090480930197,1.3861681710803806,36.024585,6.315551221954547,0.14531030075187792,56.87936,4.867512451410012,0.7285796320791252,0.7595825692229492,1.3779307098517555,6.0,0.7566614358172352,-0.33884630803061805,0.759423,1.9451102999144816,1.0332801369510156,1.4323000395439953,50.88239076240341
1281,1,2025-04-09 13:00:00,30.7498,55.8845,0.642018,0.380096,0.0,0.0,1489.75,0.85,NORMAL,,,0.7144850500000001,0.18593638622883765,1.04886,0.41218711232399996,0.54333260941115,-0.03744287500709831,1.4229336082335229,36.034445000000005,6.3067063306055395,-0.01644353383458833,56.948305000000005,4.841817913539123,0.6446389085905252,0.7401479012352843,1.4574737197830205,6.0,0.7371109885296447,-0.2618020520640232,0.759423,1.951524726095146,1.0316674750549046,1.4679943247685945,56.30795080098609
1301,1,2025-04-09 13:15:00,40.0423,59.3098,0.905781,0.2127,0.0,0.0,1498.11,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.71682865,0.1881349555766244,1.04886,0.8204392199609999,0.54746833689515,-0.12129029705947048,1.4175488020440432,35.68251,5.836706486213823,0.21523082706766905,57.55513,4.280199317309262,0.9074730614768768,0.7409513523798495,1.50432223882855,6.0,0.7399110330946215,-0.25873616446558245,0.759423,1.9369690445393895,1.032200696864475,1.4631948632867913,57.219830654067714
1321,1,2025-04-09 13:30:00,40.2016,68.7083,0.499568,0.350701,0.0,0.0,1488.43,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7127836000000001,0.19205008337832363,1.04886,0.24956818662400002,0.5430995332283001,-0.29560165438893504,1.4232389080339067,35.79794,5.90515001016285,0.31469172932330713,58.33055,4.820360692389811,0.5544382482491153,0.7388763962437188,1.5288877898631121,6.0,0.7369528704254432,-0.23724320161842394,0.759423,1.9668370546783036,1.0339082849149936,1.4714985004263585,54.40518756592605
1341,1,2025-04-09 13:45:00,42.4083,54.1232,0.544634,0.281948,0.0,0.0,1496.45,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7182933,0.1850993258858037,1.04886,0.29662619395599993,0.5484939372461,-0.09100016172065661,1.416222881465367,36.181965000000005,6.079072349183323,0.39222849624060113,58.389725,4.757554455685792,0.6279223841925581,0.7485469476445351,1.442564597690107,6.0,0.7406037653469634,-0.21349695965195298,0.759423,1.9770153947733504,1.031060382041574,1.46021130719135,54.56991342781777
1361,1,2025-04-09 14:00:00,28.1422,51.2674,1.02533,0.268399,0.0,0.0,1496.98,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.7355578,0.19706002417179766,1.04886,1.0513016089000002,0.5779362976111,-0.3703813722235325,1.379677357358268,35.711560000000006,6.326581995658436,0.29897999999999886,58.174119999999995,4.983935256147859,1.026012991378732,0.7625930450055914,1.74439728115009,6.0,0.7602212162332093,-0.24267499956342262,0.759423,1.6364262911906426,1.0335302204662624,1.4259382451984897,50.60001313881079
1381,1,2025-04-09 14:15:00,42.1103,58.262,0.640191,0.247398,0.0,0.0,1497.45,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7272832,0.19743464103998942,1.04886,0.40984451648099995,0.5659722686107,-0.4200097066768045,1.3941835253280537,36.19408,6.432652007048839,0.33904857142857076,58.374995,4.897428951417688,0.6713093169041985,0.7556419464582487,1.728657487443128,6.0,0.7523112843834658,-0.12072390767213947,0.759423,1.6737970326695948,1.034413119056033,1.4421617308881027,48.10533661647304
1401,1,2025-04-09 14:30:00,24.5285,60.2404,0.654191,0.366289,0.0,0.0,1488.31,0.85,NORMAL,,,0.7350431,0.19093262045105142,1.04886,0.42796586448099994,0.5749208611323,-0.14443316409308693,1.3832908012055836,35.88391,6.846157058171969,0.08615248120300674,58.25209500000001,4.8133433679036495,0.658433241046274,0.763284184936688,1.5794656179409403,6.0,0.7582353599854731,-0.16937676764026974,0.759423,1.7960657093473935,1.0315522436084645,1.426936731428488,53.10420774092331
1421,1,2025-04-09 14:45:00,37.9612,64.8869,0.634199,0.223975,0.0,0.0,1498.65,0.85,ALERT,courant,ALERT_1_COURANT,0.732437,0.19198545721047672,1.04886,0.4022083716009999,0.5714794539602999,-0.21107537826880618,1.387449587272049,36.26681,6.730785612541822,0.027711578947367876,58.15953,4.656814513795313,0.6358611345759759,0.7585712534363227,1.5503478263527597,6.0,0.7559626009005339,-0.13176469467282578,0.759423,1.788339103037226,1.0321196223953928,1.4320139460021626,50.162353825070745
1441,1,2025-04-09 15:00:00,25.8345,63.3401,0.906559,0.26604,0.0,0.0,1495.85,0.85,NORMAL,,,0.73174685,0.1912979267701437,1.04886,0.821849220481,0.57021860443215,-0.1863787256008136,1.388982682802284,36.1144,6.938107809543038,-0.23791263157894763,58.338964999999995,4.788653386943913,0.9558316451649832,0.7587572926296051,1.5417301395324439,6.0,0.7551282039707893,-0.13255809721549983,0.759423,1.7887184570105616,1.0319527893271239,1.4333645557430625,51.55873839580655
1461,1,2025-04-09 15:15:00,25.917,57.6953,1.13701,0.311076,0.0,0.0,1495.76,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.7396815999999999,0.20487302896477125,1.13701,1.2927917401000002,0.5870031794759,-0.15401832991837683,1.4840347038891535,35.400330000000004,7.224663354102062,-0.31910556390977585,57.974199999999996,4.52595910335733,1.1725077901952257,0.7681005848146252,1.422881554592045,4.0,0.7661613273168386,0.09664711259560903,0.8475730000000001,1.9049482222852692,1.035798817059989,1.5371613927706715,47.74733346141465
1481,1,2025-04-09 15:30:00,40.5406,58.3877,0.564826,0.327836,0.0,0.0,1496.07,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7329511,0.20844473985280912,1.13701,0.31902841027600004,0.5784940640848999,-0.3021937676822444,1.4949092536890505,35.48316,7.276019204598363,-0.19066781954887213,58.197145,4.424890375861833,0.6690444547667961,0.7661919650201257,1.4256870206665013,4.0,0.760587972613885,0.15969745030313173,0.8475730000000001,1.895001574033767,1.0377062966085715,1.5512767474511238,45.87165169955175
1501,1,2025-04-09 15:45:00,33.0505,62.7609,0.518917,0.180036,0.0,0.0,1493.7,0.85,NORMAL,,,0.72275185,0.21388192751271734,1.13701,0.26927485288899994,0.5658284416491499,-0.47795885731117593,1.5115478396016089,35.755825,7.064034926291659,-0.3499352631578946,58.41164,4.541308314664624,0.5253844655101058,0.756228314848296,1.6242873458704825,4.0,0.7522156882498197,0.24060924255463412,0.8475730000000001,1.8507030999751388,1.040766187190048,1.5731678838688996,42.778163671356964
1521,1,2025-04-09 16:00:00,40.4879,57.9791,0.550192,0.350521,0.0,0.0,1490.87,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7178454999999999,0.21678503865168036,1.13701,0.30271123686400003,0.5599481272043,-0.5665233068056992,1.519463896898071,36.44979,6.794735808883691,-0.4267640601503762,58.484165,4.521191020688306,0.5539628837436025,0.7514981823717242,1.6760039690126922,4.0,0.7482968175826354,0.2756964164763492,0.8475730000000001,1.8720637271565064,1.0424204324471145,1.5839202146089653,37.796051586821314
1541,1,2025-04-09 16:15:00,34.8366,62.9934,0.718787,0.141651,0.0,0.0,1496.33,0.85,NORMAL,,,0.7193258,0.21668005928960649,1.13701,0.516654751369,0.5620323422347,-0.5692704828734847,1.5166439249025467,36.29971,6.7956041482634,-0.4278873684210536,58.739035,4.628687915401529,0.7258239904106862,0.752613421794359,1.694695438726722,4.0,0.7496881633283935,0.25519437591714444,0.8475730000000001,1.8645980647909877,1.0422094721003807,1.5806606664453569,38.488161904717444
1561,1,2025-04-09 16:30:00,43.1034,57.4613,0.772693,0.234957,0.0,0.0,1485.84,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.70551745,0.2029384885096377,1.13701,0.597054472249,0.53687970086715,-0.17411763770791922,1.5517644271192794,36.38981,6.876869750027413,-0.25171774436090333,58.896415000000005,4.522597833601828,0.7734540711099372,0.7388300047553229,1.4413827484156863,4.0,0.7327207523109673,0.290172322695822,0.8475730000000001,2.0317447978264496,1.0385579425036324,1.6115972728787968,45.806356761357485
1581,1,2025-04-09 16:45:00,28.4443,55.4436,0.802767,0.296363,0.0,0.0,1491.4,0.85,NORMAL,,,0.7139561,0.20331647965047786,1.13701,0.644434856289,0.5490040240798,-0.23269019290108472,1.5345340159593648,35.474000000000004,6.638568221425935,-0.20147729323308414,58.664445,4.5771841376520594,0.8047992160175412,0.7390243305417974,1.4289711590615553,4.0,0.7409480576125428,0.16899001784522355,0.8475730000000001,2.060980680483977,1.0378061852468754,1.5925488953836955,49.51467579527809
1601,1,2025-04-10 07:00:00,35.1904,67.2309,0.684804,0.267224,0.0,0.0,1491.65,0.85,ALERT,courant,ALERT_1_COURANT,0.73372445,0.17744263008926964,1.13701,0.46895651841599995,0.56826316115215,-0.42029082108357807,1.508306255718085,35.349959999999996,6.618499572641266,-0.17083609022556517,59.491345,4.555072518629492,0.6960928137815048,0.7555123120698484,1.2357830835000938,5.0,0.7538323163357684,0.6490200042131379,0.6374420000000001,2.0400825841110017,1.0274052000152962,1.5496416923960465,46.26617081302375
1621,1,2025-04-10 07:15:00,39.0664,56.1167,0.629527,0.317448,0.0,0.0,1485.59,0.85,NORMAL,,,0.71793045,0.17157021738527048,1.13701,0.3963042437289999,0.5433886535561501,0.11272118753236704,1.5424425629755767,34.9675,6.130144824853993,0.061713383458646166,59.63733499999999,4.386384176694123,0.6315824996211437,0.7385994379222237,1.2887766185327871,4.0,0.7371490036323389,0.8886401775640235,0.6374420000000001,1.9283115326099065,1.026769379409342,1.5837327953094444,55.1186490738162
1641,1,2025-04-10 07:30:00,29.4819,57.5494,0.911579,0.322163,0.0,0.0,1490.72,0.85,NORMAL,,,0.72331455,0.17604129194459947,1.13701,0.8309762732410001,0.55262494788775,-0.21926707242674492,1.5294984466682318,34.656600000000005,6.247597674306499,-0.0050881203007523265,59.44062,4.387442785903755,0.9119276577173795,0.7437540203266144,1.329356621422802,4.0,0.7433874816592959,0.7940568938009982,0.6374420000000001,1.8968257889271252,1.027751315982161,1.5719440434705152,54.666257907934465
1661,1,2025-04-10 07:45:00,47.7782,63.3164,0.60586,0.264746,0.0,0.0,1497.59,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.71747165,0.17799062937436227,1.13701,0.36706633959999996,0.54486219949155,-0.2203746192976781,1.540355430897145,35.493795,6.831253553798852,0.12516909774436027,59.647865,4.471157068104166,0.672070731283324,0.7409285752868243,1.2132734219196692,4.0,0.7381478168304435,0.8538130468300984,0.6374420000000001,1.9644649259748885,1.0288180944872531,1.5847455413956142,50.22201590118589
1681,1,2025-04-10 08:00:00,35.9556,53.5009,0.577792,0.256926,0.0,0.0,1485.37,0.85,NORMAL,,,0.71426035,0.17999174266565243,1.13701,0.333843595264,0.54094502363855,-0.26265172895885147,1.545922502315448,35.754084999999996,6.739542522446786,0.05686112781954723,59.528684999999996,4.606470564471464,0.5829486227836287,0.7378440609964795,1.2025738996757476,4.0,0.7354896488996633,0.859313314003568,0.6374420000000001,1.9663547873168832,1.0297220724487104,1.5918705250937275,48.35271545364158
1701,1,2025-04-10 08:15:00,53.7515,47.7012,0.682181,0.408633,0.0,0.0,1487.8,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.70308035,0.1743246515237334,1.13701,0.46537091676100006,0.5231916084785501,0.2864355194494279,1.571932520706098,36.439544999999995,7.81068190765731,0.3816757142857129,58.948254999999996,5.312722373052401,0.6890124204559762,0.7269210289454344,1.4068394015729877,4.0,0.723319852125289,1.0716124122239687,0.6374420000000001,1.9812263552922262,1.0287868962580196,1.617183581340051,45.36886285575847
1721,1,2025-04-10 08:30:00,32.476,57.6076,0.603149,0.292404,0.0,0.0,1492.81,0.85,NORMAL,,,0.7082594,0.16943018207801552,1.13701,0.36378871620100006,0.5289026349574,0.42347672970545247,1.5634227180990568,36.053264999999996,7.805870502605544,0.38445451127819524,58.39322,4.793926868840352,0.6115633296341804,0.7297772830146877,1.342493973717882,4.0,0.7272569249978992,1.155576103869296,0.6180930000000001,2.0397288320368547,1.026822833514213,1.6053581475863814,45.3688225498224
1741,1,2025-04-10 08:45:00,39.5677,48.8192,0.797768,0.243203,0.0,0.0,1495.5,0.85,NORMAL,,,0.7209161,0.16598348399635562,1.13701,0.636433781824,0.5458930143508,0.3025596615046986,1.5389004099445474,35.911235,7.709399610951691,0.5350033834586454,58.12802000000001,5.174202857557662,0.7977692930926391,0.7382696284596918,1.5030597519979159,4.0,0.7388457310905978,1.0540871056469905,0.6180930000000001,1.7895792330303242,1.0248706195710253,1.5771738187326187,46.58067577850798
1761,1,2025-04-10 09:00:00,37.5362,61.8722,0.804964,0.285677,0.0,0.0,1488.84,0.85,NORMAL,,,0.7098978,0.1513844861889578,1.13701,0.647967041296,0.5257262859706,1.1925138573414413,1.5681385730697373,36.380935,7.494321532739233,0.4355481954887211,58.658260000000006,4.973629496221465,0.8062679218314529,0.7272823749823278,1.3070520654989144,4.0,0.7250698490287677,1.1840094329485102,0.6180930000000001,1.8336502234252807,1.0213721580872563,1.6016530807650722,32.95908284276492
1781,1,2025-04-10 09:15:00,34.1032,49.2577,0.6797,0.100381,0.0,0.0,1504.97,0.85,NORMAL,,,0.71187325,0.15068314815493336,1.13701,0.46199208999999997,0.52833366464655,1.2048924602167466,1.5642643280579485,35.980579999999996,7.385223584229025,0.493472781954887,58.208045000000006,5.400596713373439,0.7664729869113681,0.7320405584826863,1.2998711300191277,4.0,0.7268656441506572,1.1651761992278977,0.6180930000000001,1.870066072854004,1.021060481103338,1.5972084895770302,35.001520364869044
1801,1,2025-04-10 09:30:00,30.9693,55.0181,0.296996,0.230777,0.0,0.0,1484.54,0.85,NORMAL,,,0.6940135,0.17678700964735122,1.13701,0.08820662401599999,0.5113457026233,0.974369060241671,1.5900360775857973,36.302620000000005,6.989381480322394,0.24106075187969825,57.946929999999995,5.423361327782265,0.2969970546210045,0.7139687491614228,1.654069589629416,4.0,0.7150844024472216,0.33753323190622775,0.840014,1.6662710596926973,1.0303609388244763,1.6383110679571637,37.353842342978766
1821,1,2025-04-10 09:45:00,31.7391,55.3033,0.627733,0.245649,0.0,0.0,1487.26,0.85,NORMAL,,,0.6936902,0.1769080237734615,1.13701,0.394048719289,0.5109377200077001,0.9664148523905096,1.5906707710184984,35.99151500000001,7.049885093596989,0.20205571428571362,57.46775,5.196544602299131,0.6573836949891116,0.7150448771820795,1.6567695355985053,4.0,0.7147990766695912,0.34171329045961435,0.840014,1.663439041225711,1.0304298311251354,1.6390746162493364,39.37595537996601
1841,1,2025-04-10 10:00:00,35.773,60.4935,0.712505,0.109564,0.0,0.0,1498.44,0.85,NORMAL,,,0.6839875,0.1697971780146445,1.13701,0.507663375025,0.49522842773490006,1.6232717002402408,1.6157028847155173,36.48844,6.634284250483281,0.03856015037593963,57.32542000000001,5.064546284203762,0.7266783718094028,0.7035872135143005,1.5200707072246262,4.0,0.7037246817718561,0.4562276671812716,0.840014,1.7362915446078167,1.0288560547422285,1.6623256979662266,32.38651980543219
1861,1,2025-04-10 10:15:00,41.1154,63.4197,0.787483,0.15074,0.0,0.0,1491.63,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.66651115,0.1351731887929335,0.911579,0.6201294752890001,0.46159531449435,1.0611709557679676,1.3417253192261955,37.24836,6.216974513158564,-0.06225789473684264,57.61164,5.24508768662842,0.7877723846205789,0.6843504432355683,1.2099110655203913,4.0,0.6794080618408571,-0.703905626595376,0.6145830000000001,1.8523870021599564,1.0193498800755354,1.3676875452605894,56.29039908304275
